district,province,agro_climatic_zone,season,farm_size_acres,variety,soil_type,irrigation_type,seasonal_rainfall_mm,avg_temperature_c,avg_relative_humidity_pct,fertilizer_kg_per_acre,previous_yield_kg_per_acre,pest_disease_level,planting_density_plants_per_acre,seed_rate_kg_per_acre,soil_ph,soil_organic_matter_pct,yield_kg_per_acre
Badulla,Uva,Intermediate,Maha,2.0350699042320963,Hybrid_A,Loam,Rainfed,1461.469472106262,28.01948467655587,75.8279363302391,87.75315902944554,2655.9033400747294,Low,8018,6.744725419168039,6.679653112502669,2.578580014966206,4300.0
Ampara,Eastern,Dry,Maha,1.9405665453320071,Hybrid_A,Loam,Tank,1014.5414101227684,29.532676692001512,71.89302906646589,73.08943913954627,2715.460812712121,Low,8558,10.571942039368452,5.7382083884238675,3.5010664383203185,3849.747794863713
Ampara,Eastern,Dry,Maha,1.5345933335256725,Hybrid_B,Clay,Rainfed,1146.8116514885744,31.870084960399076,67.08277849537843,94.11325216096239,2565.804742241142,Medium,8711,9.179260663201022,6.042731451145333,2.3096741027986516,3923.6272946028944
Trincomalee,Eastern,Dry,Yala,2.1519740626186694,Hybrid_A,Clay,Rainfed,1212.8263971409497,31.181095459618977,69.33904627187412,96.5454468248812,2876.069272380971,None,9899,9.387929405271253,6.939996517824776,1.6002196982514967,4241.774245720878
Ampara,Eastern,Dry,Maha,2.047207982887376,OPV_Local,Clay,Canal,1248.7619893635165,29.027298641205423,79.60171608875535,43.16988230340551,2882.821119629198,Low,9136,9.126035714407552,6.589157465832915,2.3338847767210695,4081.941984335359
Ampara,Eastern,Dry,Maha,1.7200216455223007,OPV_Local,Loam,Tank,1494.52846603712,27.639166184112508,75.25948908650926,87.32678047894741,2526.829009178361,Low,8510,6.627825748352785,7.011554424734389,2.128014739704415,4300.0
Badulla,Uva,Intermediate,Maha,1.9763530655032642,Hybrid_A,Clay,Rainfed,1368.581412012276,29.36935498110222,74.63484411105638,71.76710986139446,2049.0469095249523,Medium,8994,8.318624593534949,6.362265248724454,2.3855878271732087,3880.842642443408
Ampara,Eastern,Dry,Maha,3.6013676110259105,Hybrid_A,Clay,Tank,1472.4578897201634,28.783050652578474,73.90902592374259,83.95837350820953,2338.9916744144193,High,7782,8.827874092484503,6.622933948074133,1.7802521270781018,4239.808391249504
Ampara,Eastern,Dry,Maha,2.571750016243183,Hybrid_B,Clay,Rainfed,1121.2197036425823,29.005382456323503,62.3681082454857,108.01251015110256,2409.939834991137,None,10676,8.257812353291188,6.822653701388909,2.418556890843414,3921.0359034209587
Hambantota,Southern,Dry,Yala,2.7595511007431,Hybrid_A,Loam,Rainfed,415.684606831888,28.909162302565775,72.27421966085635,88.24721536058996,2743.6349686007343,Medium,10385,6.571285079301426,5.974130836124688,1.359716670195592,2540.675293783438
Monaragala,Uva,Dry,Maha,1.665980684599004,Hybrid_A,Loam,Rainfed,1178.018892575267,29.02664741397179,61.08266700565696,85.34056690064402,2606.3427498547535,None,10470,8.479447125963565,6.474559838396035,1.5433209129310907,4200.017978367292
Ampara,Eastern,Dry,Maha,2.43121017858803,Hybrid_A,Sandy,Tank,884.7335989381966,29.570450370549008,66.81004103181584,86.12451185951804,3016.0277827217224,Low,8772,9.413446931884483,6.887834994355069,1.924413142426314,3857.2491107337955
Monaragala,Uva,Dry,Yala,3.2875919836608336,Hybrid_B,Clay,Tank,1193.2160106298777,29.72580333532492,75.65467561438317,65.9117822524711,3386.918134309822,Low,8040,9.496613533471411,6.8390527042576705,2.8517336166969827,4287.096968844038
Ampara,Eastern,Dry,Yala,2.166265387881516,OPV_Local,Loam,Tube well,1233.1773187605595,29.37576470481829,77.87378029703768,85.79701691613528,2407.5244592873023,High,8306,7.4496671804444885,6.587470295357433,2.542204039263295,3885.3867378199698
Anuradhapura,North Central,Dry,Maha,2.763392249526749,OPV_Local,Sandy,Rainfed,1301.7360190419226,30.239473368205914,74.38847273734937,29.127026347559706,2962.7928686335454,Medium,9601,7.165519997337029,5.973708096072902,2.433216448450402,3924.2257909449663
Badulla,Uva,Intermediate,Maha,2.910900025356166,Hybrid_A,Clay,Tank,1153.828633902855,28.38308757310205,75.32973746691593,23.195486879773398,2043.0072131533457,Low,8700,8.699310763504927,6.629481449412816,1.6908471609973386,3309.3705743243268
Monaragala,Uva,Dry,Maha,0.6077458913689422,Hybrid_A,Clay,Tank,1161.2049548939651,29.803740428406538,70.54038383302107,57.844777946637386,2659.1357565044045,Low,10412,7.515696141785618,5.672858398441652,1.6098363141591168,4020.164269707272
Ampara,Eastern,Dry,Maha,0.4840093216838335,Hybrid_B,Clay,Tube well,1041.801143128095,29.382932301066276,74.37669494916355,68.55201116863275,2625.6940634397088,High,8001,8.584382102384073,5.782785203687417,0.8882122782506214,3383.6538314973354
Ampara,Eastern,Dry,Maha,1.243415059749789,Hybrid_B,Loam,Tube well,1016.6134715944673,29.97474092512644,70.50732549755367,47.78526253919693,2489.7027036431346,Low,8359,9.78506561446227,6.48269807138867,2.7736591394827768,3570.4719616435677
Ampara,Eastern,Dry,Yala,3.5410545915470495,Hybrid_B,Loam,Canal,781.4664905945865,29.085055351793983,76.68021475777259,77.68368360217333,2316.6401483960717,None,10240,7.162486889389145,6.389222070586721,2.749908570419796,3282.648755224994
Monaragala,Uva,Dry,Maha,2.7624417749699908,Hybrid_B,Loam,Tank,1012.8887743209334,30.73319802847741,77.81628046409011,42.687023554160945,2793.744655723183,Medium,7111,9.896888578985347,7.092916782906977,1.2307597161341408,3708.912308489832
Badulla,Uva,Intermediate,Maha,1.4862953840102446,Hybrid_A,Sandy,Tank,1385.5689232103373,25.446967298820653,89.30407840983658,71.4124201523876,2187.7731700989634,None,7814,9.605134015384536,6.70436452882675,2.2076697927318754,4189.753768828399
Anuradhapura,North Central,Dry,Maha,1.9552128786505942,OPV_Local,Sandy,Rainfed,896.9788180843663,29.06931529029388,78.21172494899321,77.71992968142875,4200.0,Medium,9302,9.253607712042713,6.765765986170305,1.5036931666254796,3879.9953319950932
Badulla,Uva,Intermediate,Maha,3.880084968123822,Hybrid_A,Clay,Rainfed,1107.6275371701768,29.937779586051587,72.65450271299862,42.70029579150257,3438.964009610818,Low,8451,7.716400382405578,5.815302903257218,3.1963542414578887,4097.511126986138
Monaragala,Uva,Dry,Yala,1.3967201295908638,Hybrid_B,Loam,Rainfed,1140.8829733378902,29.575137095248813,67.0986900243682,74.15722761356865,1841.5684803483305,None,8845,8.715953460778206,5.96874580767462,2.423919143488231,3560.620307793723
Anuradhapura,North Central,Dry,Maha,3.5907394399510486,Hybrid_A,Sandy,Tank,1089.028722212698,28.10561997659278,70.12274923313132,95.86916500553534,3004.8044136863027,Low,8101,7.874326781974543,6.887313871285195,0.8159769548745637,4226.101956432049
Badulla,Uva,Intermediate,Maha,2.0323420959411247,Hybrid_A,Loam,Tank,1640.757935954312,26.460772135309952,66.60231073302191,37.55067450659606,2747.434553452083,None,7908,7.086240863291389,6.267450565898359,1.5297393840204703,4300.0
Monaragala,Uva,Dry,Yala,2.056585822425005,Hybrid_B,Sandy,Rainfed,829.6751242223246,27.921732089025234,79.04361935733756,78.98099060879703,2492.712741245251,Low,9124,7.887802433959423,6.048090055831474,2.221817522595913,3341.660568909635
Badulla,Uva,Intermediate,Maha,3.27375130563106,Hybrid_B,Clay,Tank,766.6851512388108,28.499018317083188,82.93402557833603,81.15023991495019,2686.3221824238262,Low,7512,8.67627824097826,6.292367291251381,3.5371975371968505,3313.745442117672
Badulla,Uva,Intermediate,Yala,1.9127103030908772,Hybrid_A,Loam,Tube well,1003.5242244182518,27.450732805498973,79.80445623171451,68.57608455108296,3070.3058577247407,Medium,9471,8.166234813896969,5.8347589225617105,1.9475468790148356,3879.8016495433967
Anuradhapura,North Central,Dry,Yala,1.301442732294714,OPV_Local,Loam,Canal,1165.0167953422906,32.58739320957532,75.72947514907783,73.72479206733709,2548.103212583193,None,10743,10.873727953287128,6.544299329168425,1.249026703895105,3801.4184065986287
Anuradhapura,North Central,Dry,Maha,2.6168497426575135,OPV_Local,Loam,Rainfed,1231.4407566470716,27.367763268285625,73.24472102497337,78.8417360740534,3210.3473358943384,Medium,6769,11.278565286831643,6.152172133886019,0.649507809605119,4136.603137886245
Badulla,Uva,Intermediate,Maha,1.8222671237644643,Hybrid_A,Sandy,Rainfed,1466.8349277704956,26.78501452439577,80.4776136905942,112.72518282610059,3061.2656786423186,Medium,7688,6.772745715966157,5.680245300359413,2.843226868150918,4300.0
Ampara,Eastern,Dry,Maha,1.280288412063188,Hybrid_A,Sandy,Tank,1165.1666071297884,29.140586267933433,81.7444974337835,62.62350930370147,2987.4948903486716,None,9280,8.262840921038752,6.385634545942153,1.713799928488954,4300.0
Badulla,Uva,Intermediate,Maha,2.932721051039801,Hybrid_A,Sandy,Rainfed,1479.4122339466219,28.742368507877764,92.0,42.511311298712954,2702.972959376462,Low,9687,8.517557173400046,5.799371102763781,2.4774649128937583,4300.0
Anuradhapura,North Central,Dry,Maha,1.361631151943448,Hybrid_B,Loam,Rainfed,1177.327174882318,30.620870372547238,82.13841342568666,49.973850765561735,2743.8063387329507,Low,8789,7.743261141833949,6.163237359182461,1.1037216317214678,4002.269843842888
Anuradhapura,North Central,Dry,Maha,1.664572041704075,Hybrid_B,Sandy,Canal,1184.211811080353,29.494382961345547,63.23123253473011,65.37513847609537,2610.8889542332477,None,9371,8.974455714660582,6.335770019682992,2.2080699745982857,4015.258257107606
Monaragala,Uva,Dry,Maha,0.9216546622105125,Hybrid_A,Sandy,Rainfed,1494.3374324042766,29.970268390646392,83.85096390490133,79.01818016248426,2478.2038286169295,Medium,8769,7.992360567939844,6.93692429624678,2.0273133005491393,4300.0
Badulla,Uva,Intermediate,Maha,2.1529140888962517,Hybrid_B,Loam,Canal,1424.9317843154336,26.836389422723293,78.63622493330239,108.46722186766448,3186.9261137860576,Low,7554,10.44158638977079,6.911294283745644,2.321459914217569,4300.0
Anuradhapura,North Central,Dry,Maha,3.3661320176300498,Hybrid_A,Sandy,Canal,848.452304815002,28.622383208699592,84.83310186196118,52.51334598972831,3021.430865245582,None,9097,7.0671775576326,6.20037625001131,1.0091475144908784,3533.9197136419216
Badulla,Uva,Intermediate,Maha,1.311472372966481,Hybrid_A,Clay,Tube well,465.1797633367106,28.543264177987922,85.55708252271077,61.946133297738236,1930.9738494044943,Low,9335,8.908330663768274,6.711864509698422,2.03040551227381,2453.766818572772
Anuradhapura,North Central,Dry,Yala,1.8230278554826245,Hybrid_B,Loam,Rainfed,739.6377406495383,28.893141572469375,74.40067777109226,76.46774462936506,2650.605209954411,Medium,10120,9.424345850143714,6.672842845805249,3.2034330421083803,3146.321211175564
Monaragala,Uva,Dry,Yala,1.4050462823608125,Hybrid_A,Clay,Tank,707.673676568904,28.87684359674961,74.57806334100447,92.2607890460473,3494.525076890902,Medium,8544,8.53775719269216,6.281585439651999,1.8712118912533815,3498.2194225850185
Badulla,Uva,Intermediate,Maha,2.1053661542281628,OPV_Local,Loam,Tank,1102.8519431494021,28.413669809005274,83.62705058214806,57.47446242207998,2013.3666111125617,Low,9402,8.204158303164245,5.852057962989958,0.8350761021943003,3563.396975987297
Monaragala,Uva,Dry,Maha,0.9337639823577482,Hybrid_B,Clay,Rainfed,887.9111635566885,32.52183975799786,66.75327346585041,106.28790250854408,2483.8097183977566,Low,9853,8.989698460798778,5.605326978619418,3.2193569020633936,3465.5481281744414
Anuradhapura,North Central,Dry,Maha,1.6214722384243883,Hybrid_B,Loam,Tube well,807.3033411115537,28.76242225231126,73.76868471056332,48.803081796035585,3150.895072360208,Low,7848,9.135898950094218,6.117412901218892,3.597637851947998,3565.9747421864013
Ampara,Eastern,Dry,Maha,2.8016916624103345,Hybrid_A,Loam,Tube well,1099.1191319493937,29.295992909373474,75.93476521325546,41.40041577341732,2546.640171146081,High,8179,10.692868806849848,7.041825300729331,1.406607003597711,3615.1450779966294
Ampara,Eastern,Dry,Maha,1.835430429639665,Hybrid_A,Clay,Rainfed,1150.6578709579926,30.271128194627664,74.70631745078674,85.41480104105189,2649.5564191753783,None,8914,7.6632147466057665,6.19677079749674,2.4899981981688333,3860.5494892605116
Anuradhapura,North Central,Dry,Maha,3.071510824947529,Hybrid_B,Clay,Rainfed,954.0464206801682,29.222944579234508,73.63604661384724,83.39466350484459,2583.2553513131,High,8315,9.935714626516821,6.506694099260371,2.0335230385301397,3552.0444059762176
Ampara,Eastern,Dry,Maha,0.8814961381829465,Hybrid_B,Clay,Rainfed,1320.0482011526215,29.12483530803603,75.10013487641235,75.17407865238816,2600.495027251494,Medium,8369,8.674282450849768,6.184496955385443,2.2719636651953214,4099.913625180602
Anuradhapura,North Central,Dry,Maha,3.1904553334692425,Hybrid_B,Loam,Tube well,1243.8241111148216,30.583609905753633,77.75372691024735,65.26530179173476,2452.8185541499734,Low,8941,9.272958090620511,5.953328268200925,2.391784642113688,4087.6201927184243
Badulla,Uva,Intermediate,Yala,2.456860062935947,Hybrid_B,Sandy,Tank,1263.607453437682,27.62232179715923,78.53217159295558,48.980356553496115,2444.4716797216824,Low,8701,10.232136241353833,6.08164810372179,2.5003981909669872,3874.8461975292043
Ampara,Eastern,Dry,Yala,3.738518905936189,Hybrid_A,Loam,Tube well,844.9175837246814,29.689505643983754,80.01797095750331,24.24098328106598,3408.4268761624317,Low,8500,7.561518530332138,7.481345604983831,1.9064822128872854,3572.72128390561
Vavuniya,Northern,Dry,Maha,4.1294772947793845,Hybrid_B,Loam,Canal,961.6190682354783,31.826062118571965,76.57978442293708,47.81683002244017,2172.7143133763043,High,9735,7.890204210636012,6.599851452561381,2.4062938055308427,3311.8215170634503
Ampara,Eastern,Dry,Maha,1.578905473933087,Hybrid_B,Clay,Tank,1302.203004246916,30.386529243271905,84.26604248411103,50.09610029083135,3160.9527313196004,Medium,8938,10.852414770891833,6.444759455706178,2.1452628788249575,4173.496668875354
Anuradhapura,North Central,Dry,Yala,2.1721485166723675,Hybrid_B,Sandy,Canal,896.2959614484959,30.175298588629726,79.02386550324087,95.38241506042573,2954.529740941759,None,8478,8.496152803115773,7.205353369150841,1.1193729467944613,3807.4573840917396
Monaragala,Uva,Dry,Maha,1.5996203198623702,OPV_Local,Sandy,Rainfed,767.999433827684,30.34132924479537,60.399661401024034,78.7287208508516,3310.2298757409453,Low,9950,7.2742250040492475,5.471261257302744,0.9485458737877637,3236.8901043114156
Ampara,Eastern,Dry,Maha,2.5946735026389387,OPV_Local,Loam,Tank,1091.9359614370226,30.605287467791594,72.0929605091625,52.27934664344781,2793.744688023215,None,8868,9.212892855981046,6.463918329574292,1.4355670528109519,3736.6664211369944
Badulla,Uva,Intermediate,Maha,2.2706674066180357,Hybrid_B,Sandy,Rainfed,1201.6524903698476,28.42059190975265,76.89622313449856,49.8133672161325,2263.1212118274498,High,8073,7.54081050326049,6.667565913599109,1.964881837155948,3329.4618059714903
Monaragala,Uva,Dry,Maha,0.8668858250975502,OPV_Local,Sandy,Tank,1195.7327321248422,29.718030526130203,72.29024078016258,78.5562669817208,3155.1407846457478,Medium,9106,7.885910547685163,5.912666040224714,2.7004756972278186,4148.741786971804
Kilinochchi,Northern,Dry,Maha,2.437618100459029,OPV_Local,Sandy,Rainfed,769.3895183307224,30.2560870273804,71.33895362122094,59.535274095004624,2736.807907208032,Low,9606,8.261201975700073,6.185687420009652,3.2664702671154497,2877.9668110474595
Ampara,Eastern,Dry,Maha,1.9334004995158067,Hybrid_A,Loam,Rainfed,726.0069581977285,27.087826390920778,71.21603396269873,49.46171288821124,2162.0483915191808,Low,8963,8.843170753040743,6.174025361957199,1.8153545543020275,2873.780630264223
Monaragala,Uva,Dry,Yala,1.7843441345042264,Hybrid_A,Loam,Tank,979.1231678616408,26.60367629563723,84.03179221166084,85.55897313781571,2062.379512791789,Low,9373,9.58828378403275,6.559461840556566,2.440393968090667,3587.561989870739
Badulla,Uva,Intermediate,Maha,1.139618162544584,Hybrid_B,Clay,Tank,1406.066754174515,27.64971985643001,82.15228732734727,34.65630676485934,2794.6364579353963,Low,8603,8.045046782791902,6.5302573101815895,2.4708853585426422,4211.922849701243
Anuradhapura,North Central,Dry,Maha,1.8862233060929412,Hybrid_A,Clay,Rainfed,640.6737983037119,30.411183360326515,73.08463321853833,60.404988578997234,2903.8491168319665,Medium,8680,8.117000815768426,6.630690736520979,2.9496804574465916,2924.460207405786
Monaragala,Uva,Dry,Maha,0.3,OPV_Local,Loam,Canal,1021.7197978779941,29.235231715586725,83.70030889997115,81.56327440666138,2100.165787095496,Low,9281,9.802977232227537,6.288312550962242,1.3551275906811573,3600.658595937311
Ampara,Eastern,Dry,Yala,1.3843261684286812,Hybrid_A,Clay,Rainfed,880.2530841878197,29.687838315204885,71.22805621774329,68.62398750088082,2403.0386454510754,Low,8463,8.83536457123721,6.045742609457292,3.360431519805378,3121.7240228132437
Monaragala,Uva,Dry,Maha,0.3,Hybrid_A,Loam,Canal,925.435430475782,27.917685710528716,79.49529002174296,76.00924273536097,2491.7312216550795,Low,8607,9.488878160360802,6.071308834526624,0.5852152351008333,3547.0450929517892
Badulla,Uva,Intermediate,Maha,1.3359451800616111,Hybrid_A,Sandy,Tube well,1470.0233031963453,27.655312284522733,75.23761089489794,90.8906605432532,2892.534115433713,None,7755,9.282628296596295,6.514313356371624,2.8369470107295505,4300.0
Anuradhapura,North Central,Dry,Maha,1.9599971319235208,Hybrid_A,Loam,Tank,954.7019136592926,28.06916103188927,65.2469154073562,43.30028647615096,2889.6754466111474,High,9027,8.970260278136259,6.377080648248146,2.1247487290258005,3511.9071512574837
Trincomalee,Eastern,Dry,Maha,2.764311672504105,Hybrid_A,Sandy,Tank,1462.169085353284,30.50817544533807,80.73138514834426,88.30820947487462,2152.0341571313265,None,8424,7.51623664754227,6.365947726623515,0.8956468825143553,4300.0
Anuradhapura,North Central,Dry,Yala,1.934194566894842,OPV_Local,Clay,Rainfed,1183.4269381067988,31.91420138332077,67.61473193842792,63.089921196996656,3176.8978343624885,Low,8856,8.144727332337368,6.472785121988654,1.5128104718846531,3777.7766446264873
Anuradhapura,North Central,Dry,Maha,2.6265707127983795,Hybrid_A,Loam,Tube well,908.4049583115005,26.84979691360015,71.99887985270367,53.45176389151789,2470.355121377673,Low,9817,6.725306374511108,6.416874217017172,1.8956396535788473,3515.5178513222086
Badulla,Uva,Intermediate,Maha,2.4953236328176875,Hybrid_B,Clay,Tank,1146.8099601557922,29.020779885737102,76.74447055388106,80.42335645563902,3247.2716894801815,Low,8175,9.059250563506689,6.354214572130236,2.315843774194068,4215.843668894203
Monaragala,Uva,Dry,Maha,1.9209737607756938,Hybrid_A,Sandy,Tank,1350.8628728584033,30.651941492081736,73.24078973759262,52.81721307416929,2847.812210209867,None,10711,5.9803304084860915,6.894422672205427,1.5413646491896889,4141.074893131334
Monaragala,Uva,Dry,Maha,2.046782893034249,Hybrid_A,Clay,Rainfed,1263.8559538955456,30.591191532341377,69.70796229368074,104.4830844081024,3084.4533610289886,None,10386,9.193950672055,6.099429648467838,1.4128654194952055,4300.0
Anuradhapura,North Central,Dry,Maha,1.0797600971427626,OPV_Local,Loam,Rainfed,1029.7498017613268,32.37833590582843,68.59591462266056,53.58471628689635,3623.1403869943615,Low,9707,8.349962677972615,5.9981741349523965,2.6228756010844574,3974.8429131521743
Monaragala,Uva,Dry,Maha,2.348154761169979,Hybrid_B,Loam,Tube well,925.3736531860764,29.90518962972767,73.40138193364676,44.99633825054626,3339.141541193718,Low,6887,7.877829907848494,6.800390642662748,2.405894910378196,3713.492004569763
Monaragala,Uva,Dry,Maha,0.4835029199055161,Hybrid_B,Loam,Rainfed,1548.9848092121447,28.620502073483788,61.43802848368402,73.56004252298133,2780.21318565823,Low,9653,8.765527316892783,6.45957680695709,1.1515076961166846,4300.0
Badulla,Uva,Intermediate,Maha,1.6815545412464352,Hybrid_A,Loam,Tube well,1410.4794122193575,25.899972694180295,83.22849786019765,110.98076630965012,2700.3577144793267,Medium,9127,7.327327325181056,6.997057400175039,1.6598733807087611,4300.0
Anuradhapura,North Central,Dry,Maha,2.10460329560597,Hybrid_A,Loam,Rainfed,1304.0067873635614,29.38659364755612,72.58888992819764,39.44869087547982,3253.4978324806693,Low,8277,9.277262626179764,6.222612137695698,1.3824170289969337,4300.0
Hambantota,Southern,Dry,Maha,2.9776016105439522,Hybrid_A,Sandy,Tube well,871.7396263432319,28.78869557541911,66.62019552004969,66.41661768692491,2783.9214271815476,None,7746,7.620732736967039,6.328680178831128,2.651645126096655,3424.815860052687
Ampara,Eastern,Dry,Maha,2.659057171115908,Hybrid_B,Sandy,Tube well,726.767569348913,30.93804009355193,68.0277596606642,58.962743799677774,2987.4605229793924,Medium,7546,8.616272483434956,7.171818311386384,2.6929890315472655,3094.6116393971142
Badulla,Uva,Intermediate,Yala,3.032497129452665,Hybrid_A,Sandy,Tube well,1297.3998510989315,27.95925005334714,76.16654449298991,32.68423518429694,2992.503402959243,None,9836,6.9058249200583965,6.786251881580029,1.9126080915838493,4137.683243340974
Badulla,Uva,Intermediate,Maha,2.264338045682756,Hybrid_A,Clay,Tank,1344.4532271313876,27.636910729030944,71.80660804789431,54.886910761046046,2690.0813238947085,Medium,9087,11.06744043689297,6.059132309689345,2.4484480951505634,4300.0
Anuradhapura,North Central,Dry,Yala,3.2539235243506983,Hybrid_B,Sandy,Rainfed,722.087814804484,30.850524659919238,76.77893122656232,107.03621029773618,2547.9218638658285,High,8346,8.79186988653432,6.065088363373254,1.3464333800047639,3112.4689662105807
Ampara,Eastern,Dry,Yala,2.3633038590391653,Hybrid_A,Sandy,Tank,875.002608730948,30.914065670778825,78.91464356413307,89.5250254446718,3646.566673708471,High,7371,9.415919260970163,6.526075018256478,1.2571499156609476,3674.0255412698157
Anuradhapura,North Central,Dry,Maha,2.2732705746342456,OPV_Local,Loam,Rainfed,753.9159435631866,29.86523141775508,69.43139500437943,52.234455228608326,2850.127411023377,Medium,9146,10.147333804407019,6.536617555622473,2.893041486258027,2945.8191251395056
Anuradhapura,North Central,Dry,Yala,2.2427661442400444,Hybrid_B,Loam,Rainfed,878.4211042762026,28.779824366798543,74.26504390011374,97.23455414835718,2829.7849076487946,Medium,8792,8.90024274395394,5.606474058397877,1.8629391376586484,3585.0958574919787
Ampara,Eastern,Dry,Maha,2.208384396955899,Hybrid_A,Loam,Tank,1621.228769296008,29.104052350932704,69.97736444171913,55.21866496523566,2216.7023320825083,High,7768,8.385449730347162,5.661104504203052,2.469570478074733,4300.0
Anuradhapura,North Central,Dry,Maha,3.33174976733725,Hybrid_A,Loam,Tube well,997.4326904911038,26.306276036261302,76.07888438483317,55.31208011851327,3825.9474875113933,Low,8182,9.12060678899797,6.799011148892221,2.33864736397381,4174.6304761029
Ampara,Eastern,Dry,Yala,2.8719455666153366,Hybrid_A,Sandy,Canal,1137.1755441955463,28.45618868581826,79.40372904755017,15.566206846816193,2819.392260847605,Low,9467,8.511553777647832,5.489377457440563,1.7335049878842326,3704.2177547131146
Monaragala,Uva,Dry,Yala,2.8328672839584623,Hybrid_A,Clay,Rainfed,724.4178087961823,30.434851870248902,74.15658841267307,66.07880202477862,2823.6668938062967,Medium,9491,10.006865778943741,6.351280699317186,1.141839158608899,3163.4636510639057
Anuradhapura,North Central,Dry,Maha,1.6564298695232367,Hybrid_B,Clay,Tank,1204.7575437891408,29.09403932362507,71.52170317273563,52.39708961075699,3161.95487106758,Low,8324,9.038078006649895,6.412751275978973,1.5101570839287781,4300.0
Badulla,Uva,Intermediate,Maha,2.019815915016369,Hybrid_A,Clay,Tube well,1414.043851762761,28.95484323070726,78.71027097626308,61.03328359674883,2815.560200713236,Low,7843,8.223453189825365,6.422153292704328,2.182184946673039,4300.0
Badulla,Uva,Intermediate,Maha,3.3569789321362844,Hybrid_A,Sandy,Rainfed,1166.666214597063,27.338550068847727,82.71110613213752,33.05666695843387,2462.8992550066164,Medium,7438,7.426092247032453,7.133746458000164,1.220129305963565,3389.5273715490766
Monaragala,Uva,Dry,Maha,0.3,OPV_Local,Sandy,Tank,1085.4951190471033,30.028714734066416,70.67491529650772,41.54552105708255,3157.8139564881276,Low,7711,9.020475582128112,6.40906355909616,2.9335531392623837,3994.276581482525
Anuradhapura,North Central,Dry,Maha,2.4824597582769954,Hybrid_B,Clay,Rainfed,933.0218647305435,28.59310302977976,72.43635309186965,76.63758443609841,2343.350840862906,High,8686,8.413478384482424,6.695802650974891,1.842664709124334,3289.1405083693317
Badulla,Uva,Intermediate,Maha,2.523709415515145,Hybrid_A,Sandy,Tube well,1331.388137370067,27.342748007524076,78.29616224445518,57.63036348836801,2457.513037359122,Medium,9632,8.165012540779905,7.462228629794847,0.8788226851952847,4048.728738791575
Ampara,Eastern,Dry,Maha,1.5639459893934518,Hybrid_B,Loam,Tank,1198.7220199447954,30.64517209339753,76.58876377733395,65.16891026385052,3644.3125983974346,Medium,9874,7.452636664736495,6.417306248373383,3.3386999008180283,4300.0
Anuradhapura,North Central,Dry,Maha,1.9289224972069408,Hybrid_A,Loam,Tank,772.1113004590709,28.46028078727802,78.71601170328714,43.8424848964499,2738.8494110866723,Medium,9217,9.07184832060347,7.106367542654403,1.6788893029416367,3230.63612362193
Monaragala,Uva,Dry,Maha,0.3,OPV_Local,Loam,Tube well,995.7121262915864,30.358067784651393,67.57785444998433,52.23700565677646,2594.0438010278635,Low,10125,8.742291156451873,6.334906747573398,1.0862977997401,3566.937586895029
Badulla,Uva,Intermediate,Maha,0.5770765026001012,OPV_Local,Clay,Tube well,781.5898597118078,27.45128508054594,84.65760771165705,104.43335332764957,3124.1205439490445,High,9700,8.143546014014024,6.061380494306276,2.247539403772745,3473.197781133899
Badulla,Uva,Intermediate,Yala,0.8317180271442512,Hybrid_A,Loam,Canal,1179.7129792852566,28.413913769530033,80.44054717719284,48.82198075219638,2037.0304868000708,Low,7949,8.61909972598318,6.069150003157962,1.7571459422657723,3653.6470282449664
Anuradhapura,North Central,Dry,Maha,1.5771483611251602,Hybrid_A,Sandy,Tank,954.406993812639,29.421941486439884,71.6563754663528,74.20877872327573,2953.349948828778,Medium,7019,8.907451470989745,6.568565870262022,1.9084502714191716,3749.480696093087
Anuradhapura,North Central,Dry,Maha,1.435191435892496,Hybrid_B,Clay,Rainfed,1193.9136212770068,30.447543647743746,73.86574037108838,80.90999678284112,2986.289701815974,Low,6770,7.452238570509568,5.3119658716167075,1.3498151740287945,4062.274307971026
Ampara,Eastern,Dry,Maha,0.6648607778133404,Hybrid_A,Clay,Tank,862.3314298809469,30.280647509532866,77.12842104937016,97.59701017547269,2439.257691247382,Medium,7138,8.954128806199893,5.541886452533241,1.8657971596339105,3354.197470008722
Anuradhapura,North Central,Dry,Maha,2.0338531611131208,OPV_Local,Clay,Tank,1388.1695012832472,29.898276605412068,70.39069118633861,94.01493636230263,2967.3612587700704,Low,6627,7.8292061070443975,6.150963766273637,1.621499081432864,4300.0
Mannar,Northern,Dry,Maha,1.6123939229208566,Hybrid_B,Sandy,Tank,1090.0426844648184,29.51702603851167,80.51215642256744,32.45534008052963,2369.220933561648,Medium,8663,8.28977807465206,6.675622994471854,1.579068843756514,3367.323997958069
Ampara,Eastern,Dry,Yala,1.7856680505579776,Hybrid_B,Sandy,Rainfed,1029.6674459699193,29.514137312952293,71.74841150702801,56.239135970382875,2852.893433276368,Low,8354,8.693141478475523,6.117528722425155,2.3288038845129098,3474.9996203332607
Badulla,Uva,Intermediate,Maha,1.3534229286524848,Hybrid_B,Loam,Tube well,926.5552102396846,28.61004547425044,64.11910564119927,104.75497149441178,2568.532421997178,High,8891,8.232574144377615,6.397036074463652,1.6551786589990394,3622.652280628123
