district,farm_size_acres,variety,soil_type,irrigation_type,seasonal_rainfall_mm,fertilizer_kg_per_acre,previous_yield_kg_per_acre,pest_disease_level,yield_kg_per_acre
Anuradhapura,3.603,Hybrid_A,Clay,Rainfed,765.4,192.6,0,2,1518
Anuradhapura,2.296,OPV_Local,Loam,Canal,374.7,58.5,635.4,2,762.2
Anuradhapura,0.671,Hybrid_A,Loam,Rainfed,514.9,74.5,1966.3,3,985.6
Anuradhapura,1.248,OPV_Local,Clay,Tank,411.9,73.4,1046,3,488.6
Anuradhapura,1.3,OPV_Local,Sandy,Rainfed,326.5,85.1,1156.3,3,332.6
Anuradhapura,2.769,Hybrid_B,Sandy,Rainfed,476.9,102.8,2028.7,1,1197.6
Anuradhapura,0.472,OPV_Local,Loam,Tank,992.5,217,1380.6,2,1010.2
Anuradhapura,0.322,Hybrid_A,Clay,Rainfed,395.5,120.7,1690.7,1,1164.5
Anuradhapura,0.935,Hybrid_A,Loam,Tank,300.1,181,2517.5,1,1783.2
Anuradhapura,1.937,Hybrid_A,Loam,Tank,893.6,66.4,0,2,1571.3
Anuradhapura,0.917,OPV_Local,Sandy,Rainfed,323.5,100,1200,1,483.9
Anuradhapura,1.328,OPV_Local,Sandy,Rainfed,409.2,216.2,994.5,2,466.2
Anuradhapura,0.555,OPV_Local,Loam,Tube well,816.2,115.2,1620.1,1,1218.8
Anuradhapura,3.059,OPV_Local,Loam,Tank,389.1,105.9,725.5,2,838
Anuradhapura,0.591,Hybrid_B,Loam,Rainfed,773,104.4,1375.2,1,1546.7
Anuradhapura,1.708,OPV_Local,Loam,Tank,803.5,45.4,930.8,2,813.9
Anuradhapura,0.728,Hybrid_A,Loam,Tank,981.6,138.6,1739,2,1774.9
Anuradhapura,3.837,Hybrid_A,Loam,Tank,440.5,86.6,2220.4,1,1778.2
Anuradhapura,0.623,Hybrid_A,Clay,Rainfed,355.3,153.1,1471.8,1,1194
Anuradhapura,1.182,Hybrid_B,Sandy,Rainfed,785.4,153.1,1807.3,1,1334
Anuradhapura,0.917,OPV_Local,Clay,Tube well,412.6,62.2,1028.9,3,480.9
Anuradhapura,4.963,OPV_Local,Sandy,Rainfed,277.5,216.8,1146.6,2,487.5
Anuradhapura,2.249,Hybrid_A,Clay,Canal,437.1,179.2,1916.4,2,1633.4
Anuradhapura,2.156,Hybrid_A,Clay,Rainfed,810.8,154.1,1785.9,2,1638.2
Anuradhapura,1.536,OPV_Local,Sandy,Tank,880.6,99.1,0,3,537.1
Anuradhapura,1.9,Hybrid_B,Loam,Tank,324.6,207,2064.5,2,1261.4
Anuradhapura,2.321,Hybrid_B,Clay,Tube well,830.4,97.9,0,3,967.9
Anuradhapura,0.523,OPV_Local,Sandy,Tube well,907.2,80.3,1230.3,3,584.4
Anuradhapura,5.019,Hybrid_A,Loam,Canal,757.1,95.7,1910.2,0,2661.7
Anuradhapura,1.764,OPV_Local,Loam,Rainfed,405.2,103,0,1,751.4
Anuradhapura,1.986,Hybrid_A,Loam,Rainfed,1007.6,95.3,1820.6,1,1768.5
Anuradhapura,1.57,OPV_Local,Loam,Rainfed,936.2,135.8,0,3,610
Anuradhapura,2.265,OPV_Local,Sandy,Canal,901.8,140.1,1245.8,0,1104.3
Anuradhapura,2.94,Hybrid_A,Loam,Canal,747,123.6,2046.3,2,2288.2
Anuradhapura,0.499,Hybrid_B,Loam,Tube well,394.8,187.8,1541.6,3,1028.2
Anuradhapura,0.572,OPV_Local,Sandy,Tank,930.3,136.3,0,1,890
Anuradhapura,1.908,Hybrid_B,Loam,Tank,979.2,64.3,1494.8,2,1446.4
Anuradhapura,0.789,OPV_Local,Loam,Rainfed,853.9,208.2,1213,2,822.4
Anuradhapura,1.032,Hybrid_B,Loam,Rainfed,844.2,182.2,1062.6,3,1147.5
Anuradhapura,0.472,Hybrid_A,Clay,Rainfed,483.9,130.4,1809.4,1,1157.5
Anuradhapura,3.871,Hybrid_A,Sandy,Rainfed,312.6,65.5,0,0,893.2
Anuradhapura,1.734,OPV_Local,Clay,Rainfed,877,145.4,0,1,981.1
Anuradhapura,3.938,Hybrid_B,Clay,Tank,858.7,196.3,1860.8,2,1483.4
Anuradhapura,0.502,OPV_Local,Sandy,Rainfed,358.5,147.3,0,0,714.8
Anuradhapura,2.323,Hybrid_A,Loam,Tube well,745.6,128.9,1823.8,2,2020.7
Anuradhapura,3.65,Hybrid_A,Clay,Rainfed,390.3,115.8,1717.5,1,1159.6
Anuradhapura,0.362,Hybrid_A,Loam,Tank,1021.7,163.4,0,2,1972
Anuradhapura,1.373,OPV_Local,Loam,Canal,347.4,124.5,1263.2,2,1012.7
Anuradhapura,2.677,OPV_Local,Loam,Rainfed,377,129,0,0,867.9
Anuradhapura,3.477,Hybrid_A,Clay,Tank,934.3,136.9,1776.3,0,2135
Anuradhapura,0.622,Hybrid_A,Sandy,Rainfed,400,115.8,2326.7,3,766.2
Anuradhapura,0.749,OPV_Local,Loam,Rainfed,455,112.9,0,1,662.7
Anuradhapura,4.499,OPV_Local,Loam,Rainfed,919.9,172,534.4,2,1007.1
Anuradhapura,0.834,Hybrid_B,Loam,Tank,921.3,111.7,1448,1,1665
Anuradhapura,0.438,Hybrid_B,Loam,Canal,299.8,136.7,0,3,950.6
Anuradhapura,1.38,Hybrid_A,Loam,Rainfed,875.6,157.3,1885.2,0,2066.2
Anuradhapura,2.361,Hybrid_B,Loam,Rainfed,998.7,155.3,2108.7,3,1297.8
Anuradhapura,1.236,Hybrid_A,Loam,Canal,727.4,201.7,0,1,2145.2
Anuradhapura,9.382,Hybrid_B,Loam,Rainfed,815.5,84.9,1639.8,2,1385.1
Anuradhapura,3.677,Hybrid_B,Sandy,Tube well,809.3,162.6,1091.8,2,1270.2
Anuradhapura,0.811,OPV_Local,Loam,Rainfed,918.5,153.1,660.3,2,817.3
Anuradhapura,0.693,Hybrid_B,Clay,Canal,781.8,118.5,0,3,1022.7
Anuradhapura,0.848,Hybrid_B,Loam,Tank,340.6,154.3,1580.9,3,814.5
Anuradhapura,1.257,OPV_Local,Clay,Tank,306.3,219.4,319.2,2,580.4
Anuradhapura,2.657,OPV_Local,Loam,Rainfed,289.1,155.6,580.7,2,636.3
Anuradhapura,0.503,Hybrid_B,Clay,Tube well,949.8,79.7,0,2,1271.6
Anuradhapura,2.214,Hybrid_B,Clay,Tank,877.7,46.1,1539.9,1,1389.6
Anuradhapura,0.323,Hybrid_B,Loam,Tank,823.1,131.3,1733,2,1682
Anuradhapura,7.452,Hybrid_A,Sandy,Tube well,830.3,133.4,0,2,1596.3
Anuradhapura,1.561,OPV_Local,Loam,Tank,895,140.1,1078.9,3,811.7
Anuradhapura,3.333,OPV_Local,Loam,Tank,1015.1,83.1,548.7,3,682.2
Anuradhapura,0.758,OPV_Local,Loam,Tank,468.2,153.2,1134.3,1,1128.9
Anuradhapura,0.845,Hybrid_B,Loam,Canal,345.9,206.3,1722.1,0,1566.3
Anuradhapura,1.473,OPV_Local,Loam,Rainfed,411.8,193.8,0,2,550.3
Anuradhapura,0.952,OPV_Local,Loam,Tank,781.8,53.1,889.3,3,704
Anuradhapura,2.557,Hybrid_A,Loam,Tank,189.6,108.4,2235.3,0,1592.8
Anuradhapura,1.791,Hybrid_A,Loam,Canal,1017.4,73.3,0,2,1956.3
Anuradhapura,1.657,OPV_Local,Loam,Tank,784.7,59.4,0,2,953
Anuradhapura,0.709,OPV_Local,Loam,Tank,338.6,148.8,0,2,696.1
Anuradhapura,2.382,OPV_Local,Loam,Tank,430.4,132.5,1158.1,3,554.8
Anuradhapura,1.81,Hybrid_A,Sandy,Rainfed,300,92.2,0,0,954.7
Anuradhapura,0.926,Hybrid_B,Loam,Canal,355.5,111.6,1950.6,3,970.8
Anuradhapura,0.69,OPV_Local,Sandy,Tank,831.4,114,1025.1,2,838.2
Anuradhapura,0.712,OPV_Local,Loam,Tube well,329.2,147.8,888.1,2,668.4
Anuradhapura,0.553,OPV_Local,Loam,Canal,837.2,112.5,737.7,3,829.2
Anuradhapura,1.19,Hybrid_A,Sandy,Canal,806.6,64.2,0,1,1420.4
Anuradhapura,1.984,OPV_Local,Clay,Tube well,827.6,86.7,934.2,3,739.7
Anuradhapura,1.652,Hybrid_B,Clay,Tank,897.6,98.4,0,1,1564.6
Anuradhapura,1.343,OPV_Local,Loam,Canal,364.3,194,812.7,0,1008.4
Anuradhapura,4.475,OPV_Local,Sandy,Rainfed,897.9,112.2,855.1,1,662.7
Anuradhapura,0.554,Hybrid_A,Sandy,Tube well,829.8,173.3,1911.6,2,1646.6
Anuradhapura,3.153,Hybrid_B,Sandy,Tank,879.4,75.6,1734.3,2,1224.6
Anuradhapura,0.903,Hybrid_B,Clay,Tank,327.7,133.1,1560.4,3,767.7
Anuradhapura,0.292,Hybrid_B,Sandy,Rainfed,813.7,51.5,1727.4,2,999.5
Anuradhapura,0.65,Hybrid_B,Clay,Tank,793.3,153.6,1837.1,0,1987.2
Anuradhapura,1.853,Hybrid_A,Clay,Tank,934.2,181.9,0,3,1166.4
Anuradhapura,0.795,Hybrid_A,Clay,Tank,842.8,176.7,1915,3,1441.4
Anuradhapura,1.664,OPV_Local,Clay,Tube well,912.2,155.9,973.9,3,740.1
Anuradhapura,0.265,Hybrid_A,Loam,Tank,445.9,100.7,1936.9,3,1175.9
Anuradhapura,0.739,Hybrid_A,Loam,Rainfed,883.8,83.1,1965.6,3,1259.3
Anuradhapura,1.198,OPV_Local,Loam,Tank,998.7,145.9,300,2,958.4
Anuradhapura,1.658,OPV_Local,Sandy,Canal,360.4,118.5,767.5,2,637.9
Anuradhapura,0.508,Hybrid_B,Loam,Tank,986.9,40.8,1725.7,2,1143.4
Anuradhapura,3.39,Hybrid_A,Loam,Rainfed,808.5,122.6,2591.2,2,2039.8
Anuradhapura,1.147,Hybrid_B,Loam,Tank,747.2,120.3,2153.2,2,1559
Anuradhapura,0.633,Hybrid_A,Clay,Rainfed,387.2,75.6,2201.4,1,1172.1
Anuradhapura,2.108,OPV_Local,Loam,Rainfed,774.7,61.9,948.2,2,762.9
Anuradhapura,2.28,OPV_Local,Loam,Tank,966.9,108.7,930.9,1,1151
Anuradhapura,2.002,Hybrid_A,Sandy,Tank,520.5,67.4,0,1,1396.4
Anuradhapura,1.964,Hybrid_B,Loam,Tank,442.3,63,1440.8,3,964.8
Anuradhapura,1.661,OPV_Local,Clay,Canal,813.9,148.5,684.2,2,1026.4
Anuradhapura,1.692,Hybrid_B,Loam,Tube well,1143.2,69.6,1442.6,3,1077.2
Anuradhapura,0.534,OPV_Local,Loam,Rainfed,787.5,119.4,925.3,1,1050.3
Anuradhapura,1.788,Hybrid_B,Clay,Tank,418.5,86.9,1879.8,1,1447.4
Anuradhapura,1.643,Hybrid_B,Clay,Rainfed,398,116.4,0,0,1121.5
Anuradhapura,1.971,Hybrid_A,Clay,Canal,362.5,160.1,1679.1,1,1500.3
Anuradhapura,2.577,Hybrid_A,Clay,Rainfed,961.6,159.2,1163.3,2,1736.5
Anuradhapura,1.475,OPV_Local,Loam,Canal,945.5,70.3,0,1,870.7
Anuradhapura,1.662,Hybrid_A,Clay,Tank,400.9,110.6,1637.2,2,1424.1
Anuradhapura,0.379,Hybrid_B,Loam,Rainfed,975.2,45.4,1791.2,2,1046.9
Anuradhapura,0.309,OPV_Local,Loam,Rainfed,451.2,155.6,865.8,1,837.4
Anuradhapura,0.822,Hybrid_A,Clay,Rainfed,738.1,139.6,1906.6,1,1704.5
Anuradhapura,1.797,OPV_Local,Sandy,Tank,916.3,124.1,300,3,451.9
Anuradhapura,1.693,OPV_Local,Sandy,Tank,315.9,182.4,652.1,0,839.4
Anuradhapura,4.401,OPV_Local,Sandy,Tank,1090,132.9,390,2,756.6
Anuradhapura,4.742,OPV_Local,Sandy,Rainfed,764.4,123.2,1231.7,3,648.5
Anuradhapura,0.321,OPV_Local,Loam,Rainfed,422,175.2,1052.2,1,739.8
Anuradhapura,3.92,Hybrid_B,Clay,Canal,914.6,125.1,1253.2,3,1134.2
Anuradhapura,0.6,OPV_Local,Loam,Tank,919.2,193.6,1146.1,1,1399.4
Anuradhapura,0.537,OPV_Local,Loam,Rainfed,375.5,119.1,0,3,566.6
Anuradhapura,1.613,OPV_Local,Loam,Rainfed,358.5,211.2,1730.3,0,826.9
Anuradhapura,1.631,Hybrid_A,Sandy,Canal,934.4,73.4,1751.9,1,1854.5
Anuradhapura,1.457,OPV_Local,Sandy,Tube well,347.3,169.7,1504.1,1,791.4
Anuradhapura,1.604,Hybrid_B,Sandy,Rainfed,936,172.7,2463.1,1,1668.8
Anuradhapura,0.257,OPV_Local,Loam,Canal,1000.3,103.9,1697.2,0,1308.2
Anuradhapura,0.488,OPV_Local,Clay,Tube well,795,195.7,1482.5,2,898.7
Anuradhapura,0.775,Hybrid_A,Clay,Rainfed,976.1,177.6,2051.3,3,1219.7
Anuradhapura,1.967,Hybrid_B,Loam,Rainfed,905.6,55.4,1456.1,1,1312.1
Anuradhapura,1.651,OPV_Local,Loam,Rainfed,818.9,152.2,904.5,1,1228.1
Anuradhapura,1.817,OPV_Local,Clay,Tank,835.1,110.8,1650.4,2,985.6
Anuradhapura,0.882,Hybrid_B,Loam,Rainfed,422.3,97.5,1564.1,2,1063.8
Anuradhapura,1.489,Hybrid_A,Loam,Tank,810,197.9,2477.6,0,2169.3
Anuradhapura,0.619,Hybrid_A,Loam,Rainfed,369,103.1,2030,2,1210.5
Anuradhapura,1.121,OPV_Local,Clay,Rainfed,946,167.5,838,2,835.3
Anuradhapura,4.194,Hybrid_A,Sandy,Rainfed,411.4,42,2041.2,3,721
Anuradhapura,4.357,OPV_Local,Sandy,Canal,840.3,50.3,859.6,1,879.3
Anuradhapura,1.107,Hybrid_B,Loam,Tank,755.5,150.9,1388.8,3,1258.6
Anuradhapura,0.56,OPV_Local,Clay,Canal,891.5,45.5,498.4,1,858.7
Anuradhapura,1.017,Hybrid_B,Loam,Rainfed,406.3,217.8,0,1,1146.6
Anuradhapura,3.549,Hybrid_B,Clay,Tank,409.1,107.8,1786.8,0,1508.2
Anuradhapura,4.765,OPV_Local,Loam,Tube well,878.1,211.4,1754,2,1160.9
Anuradhapura,2.754,OPV_Local,Loam,Tank,865.6,45.4,993.3,1,823
Anuradhapura,1.578,OPV_Local,Clay,Tank,778.2,179.5,1287.6,3,694.6
Anuradhapura,1.442,OPV_Local,Sandy,Rainfed,394.1,60.6,1598,3,365.8
Anuradhapura,2.28,OPV_Local,Loam,Rainfed,950.4,198.6,848.7,3,692.1
Anuradhapura,4.779,Hybrid_B,Sandy,Canal,383.8,48.4,1940.6,3,829.2
Anuradhapura,0.538,OPV_Local,Loam,Tank,868.9,155.4,998.1,3,907
Anuradhapura,1.037,OPV_Local,Loam,Canal,924.3,171.9,1052.9,1,1488.5
Anuradhapura,0.55,OPV_Local,Loam,Canal,412.4,148.4,0,1,939
Anuradhapura,1.499,Hybrid_B,Loam,Rainfed,1024.3,120.4,1875.1,2,1469.9
Anuradhapura,1.036,OPV_Local,Sandy,Rainfed,799.8,195.7,1168.7,2,692.8
Anuradhapura,1.267,OPV_Local,Sandy,Canal,982.6,78.6,1069.8,2,821.4
Anuradhapura,1.783,OPV_Local,Sandy,Tank,306.1,147.2,1005.8,0,877.6
Anuradhapura,2.132,Hybrid_A,Loam,Rainfed,782.4,53.1,1986.3,2,1430.2
Anuradhapura,1.442,Hybrid_A,Loam,Tank,735,95.6,1859.2,3,1445.7
Anuradhapura,0.395,OPV_Local,Loam,Canal,871.5,143,1130.6,3,834.3
Anuradhapura,1.641,Hybrid_B,Sandy,Canal,307,159.2,1538.2,1,1377.1
Anuradhapura,2.867,Hybrid_A,Sandy,Tank,965.2,143.8,2182.7,1,2018.5
Anuradhapura,1.153,Hybrid_A,Sandy,Rainfed,894.1,57.3,1580.5,1,1344.9
Anuradhapura,0.323,Hybrid_B,Loam,Rainfed,414,147.5,1530,3,831
Anuradhapura,4.774,OPV_Local,Sandy,Tank,439.5,71.2,1217.7,2,714.3
Anuradhapura,1.75,Hybrid_B,Clay,Rainfed,883.4,90.3,1934.1,2,1325.2
Anuradhapura,1.333,Hybrid_B,Sandy,Tank,824.4,47.7,1786.3,0,1378.2
Anuradhapura,0.624,Hybrid_B,Loam,Rainfed,742.5,115.8,1622,2,1472.9
Anuradhapura,0.956,Hybrid_B,Clay,Tank,750.6,143,1477,3,1049
Anuradhapura,1.257,OPV_Local,Clay,Rainfed,801.4,118.8,329.3,1,848.6
Anuradhapura,1.706,Hybrid_B,Sandy,Tank,725.6,179.9,0,3,1018.9
Anuradhapura,0.801,OPV_Local,Loam,Tube well,923.3,114.9,897.1,3,725.2
Anuradhapura,1.288,Hybrid_A,Loam,Rainfed,728.1,128.1,1821.4,2,1754.7
Anuradhapura,1.577,Hybrid_B,Loam,Rainfed,438.9,215.1,1219.6,2,1113.7
Anuradhapura,0.437,OPV_Local,Loam,Tank,386.8,81,972.4,3,602.6
Anuradhapura,1.518,OPV_Local,Clay,Rainfed,731.9,54.2,1081,3,600.2
Anuradhapura,2.861,Hybrid_A,Loam,Canal,942.6,46.2,1992.2,2,1732.6
Anuradhapura,0.379,Hybrid_B,Clay,Tank,349.4,155.9,1701,2,1141.3
Anuradhapura,1.612,Hybrid_A,Clay,Tank,360.2,142.3,2249.5,3,1059
Anuradhapura,1.983,Hybrid_B,Sandy,Rainfed,403.4,91.3,1705.3,0,1149.4
Anuradhapura,0.633,OPV_Local,Loam,Tube well,926.3,142.2,1272.5,0,1255.5
Anuradhapura,9.157,OPV_Local,Loam,Tank,924.4,153.2,741.9,2,1106.2
Anuradhapura,3.586,Hybrid_B,Sandy,Canal,390.4,83.1,1330.2,3,888.5
Anuradhapura,0.363,OPV_Local,Loam,Rainfed,863.8,190.4,946.6,3,533.2
Anuradhapura,1.664,OPV_Local,Loam,Rainfed,313.6,156,1232.1,2,544.1
Anuradhapura,3.738,OPV_Local,Sandy,Canal,388.2,66.1,412.7,1,638.4
Anuradhapura,1.719,OPV_Local,Loam,Canal,283.6,217.2,775.1,3,679.5
Anuradhapura,1.05,OPV_Local,Loam,Tank,458.8,67.9,1141.2,1,963.5
Anuradhapura,1.822,Hybrid_A,Loam,Tank,391.2,136.4,2306,3,1198.8
Anuradhapura,1.01,Hybrid_A,Clay,Rainfed,818.4,158.7,0,3,1229.4
Anuradhapura,0.853,Hybrid_B,Sandy,Tank,721.6,96.5,1785.9,2,1187.8
Anuradhapura,2.361,Hybrid_A,Clay,Tube well,338.7,178.8,1951.5,1,1537
Anuradhapura,2.003,OPV_Local,Clay,Rainfed,444.3,210,595.2,1,726.6
Anuradhapura,1.691,OPV_Local,Loam,Tube well,820.9,44.1,1714.1,1,1043.3
Anuradhapura,1.352,OPV_Local,Loam,Tank,891.6,93.8,717.9,2,873.3
Anuradhapura,1.5,OPV_Local,Loam,Rainfed,896.6,121,1194.7,1,1224.1
Anuradhapura,4.769,OPV_Local,Loam,Tank,768.2,203.5,361.5,3,750
Anuradhapura,0.482,Hybrid_A,Clay,Tank,933.6,171.9,1465.4,2,1813.9
Anuradhapura,0.388,Hybrid_B,Loam,Tube well,1061.4,89.8,1446.4,3,1081.1
Anuradhapura,1.81,OPV_Local,Loam,Tank,949.2,182.6,858.8,1,1353.8
Anuradhapura,0.343,OPV_Local,Loam,Tube well,815.9,80.9,765.4,2,691.8
Anuradhapura,3.917,OPV_Local,Clay,Canal,936.3,154.1,1315,0,1225
Anuradhapura,3.819,Hybrid_A,Loam,Tube well,833,141.4,1398.2,2,2033.3
Anuradhapura,4.879,OPV_Local,Clay,Rainfed,327.1,92,0,1,569.1
Anuradhapura,1.615,OPV_Local,Loam,Tank,290.8,155.7,0,1,939.3
Anuradhapura,1.986,Hybrid_A,Loam,Rainfed,324.8,71.5,1872.1,1,1085.2
Anuradhapura,1.249,OPV_Local,Sandy,Tank,1102.3,72.6,734.4,3,580.3
Anuradhapura,0.527,OPV_Local,Sandy,Rainfed,855.8,110.2,1261.4,2,808.9
Anuradhapura,0.477,OPV_Local,Sandy,Tank,397.3,138.4,743.8,2,691.1
Anuradhapura,1.022,OPV_Local,Loam,Tank,860.3,146.7,1274.8,3,951.2
Anuradhapura,5.317,Hybrid_A,Sandy,Tank,921.9,109.2,2245.7,3,1209.8
Anuradhapura,1.259,Hybrid_A,Sandy,Tube well,852.2,100.8,1899.2,3,981.3
Anuradhapura,1.769,Hybrid_A,Sandy,Tank,361.8,138.7,1526.9,3,999.8
Anuradhapura,0.569,Hybrid_A,Sandy,Rainfed,437.7,77.3,1608.8,3,788.8
Anuradhapura,4.491,OPV_Local,Loam,Rainfed,466.7,141.8,1351.2,3,643.2
Anuradhapura,4.796,Hybrid_A,Loam,Rainfed,334.6,171.2,2180.2,3,976.4
Anuradhapura,4.819,OPV_Local,Loam,Tank,859.2,138.1,0,1,1118.2
Anuradhapura,1.694,Hybrid_A,Sandy,Tank,452.9,56,1780.5,2,1223.8
Anuradhapura,1.483,Hybrid_A,Sandy,Tank,909.5,123.9,1834.3,0,1938.8
Anuradhapura,1.801,OPV_Local,Loam,Rainfed,793.3,97.5,1076.6,2,762.5
Anuradhapura,0.441,OPV_Local,Loam,Tank,525.9,82.3,1215.8,2,858.6
Anuradhapura,1.087,Hybrid_B,Loam,Tank,437.8,94.2,1878.6,2,1541.1
Anuradhapura,0.818,OPV_Local,Clay,Rainfed,922.6,208.6,1203.8,2,698.2
Anuradhapura,0.844,Hybrid_B,Loam,Rainfed,788.4,141.9,1612.5,2,1585.9
Anuradhapura,0.832,Hybrid_B,Sandy,Tank,1026.3,218.1,0,3,1153.4
Anuradhapura,1.785,Hybrid_A,Clay,Tank,720,106.2,2150.3,3,1239.5
Anuradhapura,0.781,Hybrid_A,Loam,Rainfed,844.9,128.9,1608.7,1,1686.6
Anuradhapura,1.912,Hybrid_B,Loam,Tube well,278.9,62.5,1620,2,1004.3
Anuradhapura,1.201,OPV_Local,Loam,Tank,950.7,191.5,984.1,3,774.4
Anuradhapura,0.678,Hybrid_A,Clay,Rainfed,893.2,58.9,2155.2,0,1690
Anuradhapura,0.811,Hybrid_A,Loam,Tank,874.6,145.1,1624.7,3,1492.8
Anuradhapura,1.824,OPV_Local,Clay,Rainfed,385.9,144.3,961.6,2,534
Anuradhapura,4.777,Hybrid_B,Loam,Tank,852.6,103.9,2335.3,3,1377.9
Anuradhapura,4.398,Hybrid_A,Sandy,Tank,356.1,151.7,1530.9,3,966.4
Anuradhapura,1.223,Hybrid_A,Loam,Tank,455.6,68.9,1597.6,3,1082
Anuradhapura,1.669,OPV_Local,Loam,Canal,754,194.3,630.9,1,1123.7
Anuradhapura,1.827,OPV_Local,Clay,Tank,958.7,43.5,653,0,875.2
Anuradhapura,4.258,OPV_Local,Loam,Tank,937.9,174.6,0,1,1200.4
Anuradhapura,3.556,OPV_Local,Clay,Tank,922.5,132.5,842.4,3,636.9
Anuradhapura,4.252,Hybrid_A,Sandy,Canal,812.7,117.6,1882.8,0,2072.1
Anuradhapura,2.489,Hybrid_B,Loam,Tube well,426.6,97.7,1058.3,0,1433.2
Anuradhapura,1.086,OPV_Local,Loam,Rainfed,896.6,114.4,522.8,0,1008.9
Anuradhapura,0.335,OPV_Local,Loam,Rainfed,809.2,96.5,1038.5,3,701.8
Anuradhapura,0.447,Hybrid_A,Sandy,Canal,740.7,70.3,1992,2,1464
Anuradhapura,1.527,Hybrid_A,Sandy,Tank,308,155.3,0,1,1166.4
Anuradhapura,1.588,Hybrid_B,Loam,Tank,828.3,208.7,1798.2,3,1390.6
Anuradhapura,0.475,OPV_Local,Loam,Rainfed,737.8,158.7,608.8,1,844.2
Anuradhapura,1.293,OPV_Local,Clay,Rainfed,496.8,146.4,0,1,695.5
Anuradhapura,1.867,Hybrid_A,Loam,Tube well,854.9,112.9,2211,2,2197.6
Anuradhapura,0.356,OPV_Local,Sandy,Rainfed,436.9,101.3,866.5,1,714.5
Anuradhapura,0.707,OPV_Local,Loam,Tube well,876.4,72.5,1154.6,3,711.6
Anuradhapura,1.85,OPV_Local,Loam,Canal,870.1,153.6,1154.8,2,1075.5
Anuradhapura,0.436,Hybrid_B,Loam,Tank,437.9,102.1,1596.4,1,1560.1
Anuradhapura,0.426,Hybrid_A,Sandy,Canal,363.2,85.6,1892.5,3,905.3
Anuradhapura,4.923,Hybrid_A,Loam,Tank,921.2,100.4,1487,0,2282.5
Anuradhapura,0.732,Hybrid_A,Loam,Rainfed,874.8,83.5,2021.2,2,1576.8
Anuradhapura,0.302,OPV_Local,Loam,Tank,761.9,119.8,0,2,934.9
Anuradhapura,1.016,OPV_Local,Clay,Rainfed,872.1,215.2,1054,2,753.5
Anuradhapura,0.828,OPV_Local,Sandy,Tank,814,184.2,1017.1,2,747.7
Anuradhapura,2.204,OPV_Local,Loam,Rainfed,907.5,131,1027.1,2,755
Anuradhapura,1.664,Hybrid_A,Loam,Tube well,817.7,93,2168.8,2,1801.9
Anuradhapura,3.147,OPV_Local,Clay,Tank,354.1,69.5,918.3,2,684.6
Anuradhapura,0.57,Hybrid_A,Loam,Rainfed,897.8,51.7,2337,1,1546.1
Anuradhapura,1.979,OPV_Local,Clay,Tank,803,153.8,1332.1,1,1079.8
Anuradhapura,3.883,OPV_Local,Loam,Rainfed,853.7,73.3,0,0,1185.5
Anuradhapura,0.507,OPV_Local,Sandy,Rainfed,380.5,151.9,0,3,381.7
Anuradhapura,4.912,OPV_Local,Loam,Tank,356.9,190.5,1201,3,687.7
Anuradhapura,1.016,Hybrid_B,Clay,Tank,985.7,194.3,0,2,1559.7
Anuradhapura,0.41,Hybrid_B,Loam,Tank,1013.9,182.8,1920.3,0,2153.9
Anuradhapura,1.901,OPV_Local,Sandy,Tank,329,169,815.1,2,683.4
Anuradhapura,1.824,Hybrid_A,Loam,Tank,374.2,119.6,2429.6,2,1707.7
Anuradhapura,1.372,OPV_Local,Sandy,Tank,839.3,194.9,1099.4,3,546.8
Anuradhapura,0.797,OPV_Local,Sandy,Rainfed,346.2,70.6,0,0,587.5
Anuradhapura,0.469,Hybrid_A,Loam,Tube well,878.4,147.8,1426.5,2,1727.8
Anuradhapura,8.764,OPV_Local,Loam,Tank,453.1,52.9,719.5,2,684.6
Anuradhapura,3.799,Hybrid_B,Loam,Canal,847.2,140.7,2209.6,2,1877.4
Anuradhapura,0.415,Hybrid_A,Sandy,Tube well,828,162.6,1930.5,1,1823.8
Anuradhapura,0.756,Hybrid_B,Loam,Rainfed,1039,55.9,0,0,1326.2
Anuradhapura,3.891,Hybrid_A,Sandy,Tank,378.4,52.9,1383.9,2,1077
Anuradhapura,3.868,OPV_Local,Loam,Tank,932.8,159.7,1114.4,3,674
Anuradhapura,3.143,OPV_Local,Sandy,Tank,381.1,133.3,1816,2,775.1
Anuradhapura,1.086,Hybrid_B,Loam,Rainfed,443.5,137.6,1865,0,1396.1
Anuradhapura,2.621,OPV_Local,Loam,Rainfed,856.8,192.3,902.2,3,660.6
Anuradhapura,0.488,Hybrid_A,Loam,Rainfed,967.4,69.7,2018.8,2,1405.9
Anuradhapura,1.631,Hybrid_B,Loam,Tank,401.8,120.4,1119.4,2,1449.3
Anuradhapura,0.636,Hybrid_B,Loam,Tank,312.2,144.8,2135.1,1,1506.6
Anuradhapura,2.163,Hybrid_A,Clay,Tank,454.6,171.1,1531.1,2,1513.6
Anuradhapura,3.285,Hybrid_A,Loam,Tank,400.6,54.7,2063,3,983
Anuradhapura,7.517,Hybrid_B,Sandy,Tank,914.7,97,1713.5,2,1256.8
Anuradhapura,5.639,Hybrid_B,Loam,Canal,447.8,117.7,1632.1,2,1660.6
Anuradhapura,1.671,OPV_Local,Loam,Canal,901.3,184.5,0,1,1094.7
